goi_book,goi_chapter,goi_verse,rus_chapter,rus_verse,relation,status,notes
PSA,1,1,1,1,direct,proposed,
PSA,1,2,1,2,direct,proposed,
PSA,1,3,1,3,direct,proposed,
PSA,1,4,1,4,direct,proposed,
PSA,1,5,1,5,direct,proposed,
PSA,1,6,1,6,direct,proposed,
PSA,2,1,2,1,direct,proposed,
PSA,2,2,2,2,direct,proposed,
PSA,2,3,2,3,direct,proposed,
PSA,2,4,2,4,direct,proposed,
PSA,2,5,2,5,direct,proposed,
PSA,2,6,2,6,direct,proposed,
PSA,2,7,2,7,direct,proposed,
PSA,2,8,2,8,direct,proposed,
PSA,2,9,2,9,direct,proposed,
PSA,2,10,2,10,direct,proposed,
PSA,2,11,2,11,direct,proposed,
PSA,2,12,2,12,direct,proposed,
PSA,3,,3,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,3,1,3,2,title-shifted,proposed,
PSA,3,2,3,3,title-shifted,proposed,
PSA,3,3,3,4,title-shifted,proposed,
PSA,3,4,3,5,title-shifted,proposed,
PSA,3,5,3,6,title-shifted,proposed,
PSA,3,6,3,7,title-shifted,proposed,
PSA,3,7,3,8,title-shifted,proposed,
PSA,3,8,3,9,title-shifted,proposed,
PSA,4,,4,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,4,1,4,2,title-shifted,proposed,
PSA,4,2,4,3,title-shifted,proposed,
PSA,4,3,4,4,title-shifted,proposed,
PSA,4,4,4,5,title-shifted,proposed,
PSA,4,5,4,6,title-shifted,proposed,
PSA,4,6,4,7,title-shifted,proposed,
PSA,4,7,4,8,title-shifted,proposed,
PSA,4,8,4,9,title-shifted,proposed,
PSA,5,,5,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,5,1,5,2,title-shifted,proposed,
PSA,5,2,5,3,title-shifted,proposed,
PSA,5,3,5,4,title-shifted,proposed,
PSA,5,4,5,5,title-shifted,proposed,
PSA,5,5,5,6,title-shifted,proposed,
PSA,5,6,5,7,title-shifted,proposed,
PSA,5,7,5,8,title-shifted,proposed,
PSA,5,8,5,9,title-shifted,proposed,
PSA,5,9,5,10,title-shifted,proposed,
PSA,5,10,5,11,title-shifted,proposed,
PSA,5,11,5,12,title-shifted,proposed,
PSA,5,12,5,13,title-shifted,proposed,
PSA,6,,6,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,6,1,6,2,title-shifted,proposed,
PSA,6,2,6,3,title-shifted,proposed,
PSA,6,3,6,4,title-shifted,proposed,
PSA,6,4,6,5,title-shifted,proposed,
PSA,6,5,6,6,title-shifted,proposed,
PSA,6,6,6,7,title-shifted,proposed,
PSA,6,7,6,8,title-shifted,proposed,
PSA,6,8,6,9,title-shifted,proposed,
PSA,6,9,6,10,title-shifted,proposed,
PSA,6,10,6,11,title-shifted,proposed,
PSA,7,,7,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,7,1,7,2,title-shifted,proposed,
PSA,7,2,7,3,title-shifted,proposed,
PSA,7,3,7,4,title-shifted,proposed,
PSA,7,4,7,5,title-shifted,proposed,
PSA,7,5,7,6,title-shifted,proposed,
PSA,7,6,7,7,title-shifted,proposed,
PSA,7,7,7,8,title-shifted,proposed,
PSA,7,8,7,9,title-shifted,proposed,
PSA,7,9,7,10,title-shifted,proposed,
PSA,7,10,7,11,title-shifted,proposed,
PSA,7,11,7,12,title-shifted,proposed,
PSA,7,12,7,13,title-shifted,proposed,
PSA,7,13,7,14,title-shifted,proposed,
PSA,7,14,7,15,title-shifted,proposed,
PSA,7,15,7,16,title-shifted,proposed,
PSA,7,16,7,17,title-shifted,proposed,
PSA,7,17,7,18,title-shifted,proposed,
PSA,8,,8,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,8,1,8,2,title-shifted,proposed,
PSA,8,2,8,3,title-shifted,proposed,
PSA,8,3,8,4,title-shifted,proposed,
PSA,8,4,8,5,title-shifted,proposed,
PSA,8,5,8,6,title-shifted,proposed,
PSA,8,6,8,7,title-shifted,proposed,
PSA,8,7,8,8,title-shifted,proposed,
PSA,8,8,8,9,title-shifted,proposed,
PSA,8,9,8,10,title-shifted,proposed,
PSA,9,,9,1,title,proposed,"combined Psalm 9/10 superscription, no KJV counterpart"
PSA,9,1,9,2,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,2,9,3,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,3,9,4,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,4,9,5,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,5,9,6,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,6,9,7,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,7,9,8,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,8,9,9,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,9,9,10,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,10,9,11,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,11,9,12,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,12,9,13,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,13,9,14,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,14,9,15,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,15,9,16,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,16,9,17,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,17,9,18,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,18,9,19,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,19,9,20,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,9,20,9,21,merged,proposed,KJV Psalm 9 half of combined Russian Psalm 9
PSA,10,1,9,22,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,2,9,23,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,3,9,24,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,4,9,25,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,5,9,26,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,6,9,27,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,7,9,28,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,8,9,29,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,9,9,30,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,10,9,31,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,11,9,32,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,12,9,33,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,13,9,34,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,14,9,35,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,15,9,36,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,16,9,37,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,17,9,38,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,10,18,9,39,merged,proposed,KJV Psalm 10 half of combined Russian Psalm 9
PSA,11,1,10,1,direct,proposed,
PSA,11,2,10,2,direct,proposed,
PSA,11,3,10,3,direct,proposed,
PSA,11,4,10,4,direct,proposed,
PSA,11,5,10,5,direct,proposed,
PSA,11,6,10,6,direct,proposed,
PSA,11,7,10,7,direct,proposed,
PSA,12,,11,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,12,1,11,2,title-shifted,proposed,
PSA,12,2,11,3,title-shifted,proposed,
PSA,12,3,11,4,title-shifted,proposed,
PSA,12,4,11,5,title-shifted,proposed,
PSA,12,5,11,6,title-shifted,proposed,
PSA,12,6,11,7,title-shifted,proposed,
PSA,12,7,11,8,title-shifted,proposed,
PSA,12,8,11,9,title-shifted,proposed,
PSA,13,1,12,1,direct,proposed,
PSA,13,2,12,2,direct,proposed,
PSA,13,3,12,3,direct,proposed,
PSA,13,4,12,4,direct,proposed,
PSA,13,5,12,5,direct,proposed,
PSA,13,6,12,6,direct,proposed,
PSA,14,1,13,1,direct,proposed,
PSA,14,2,13,2,direct,proposed,
PSA,14,3,13,3,direct,proposed,
PSA,14,4,13,4,direct,proposed,
PSA,14,5,13,5,direct,proposed,
PSA,14,6,13,6,direct,proposed,
PSA,14,7,13,7,direct,proposed,
PSA,15,1,14,1,direct,proposed,
PSA,15,2,14,2,direct,proposed,
PSA,15,3,14,3,direct,proposed,
PSA,15,4,14,4,direct,proposed,
PSA,15,5,14,5,direct,proposed,
PSA,16,1,15,1,direct,proposed,
PSA,16,2,15,2,direct,proposed,
PSA,16,3,15,3,direct,proposed,
PSA,16,4,15,4,direct,proposed,
PSA,16,5,15,5,direct,proposed,
PSA,16,6,15,6,direct,proposed,
PSA,16,7,15,7,direct,proposed,
PSA,16,8,15,8,direct,proposed,
PSA,16,9,15,9,direct,proposed,
PSA,16,10,15,10,direct,proposed,
PSA,16,11,15,11,direct,proposed,
PSA,17,1,16,1,direct,proposed,
PSA,17,2,16,2,direct,proposed,
PSA,17,3,16,3,direct,proposed,
PSA,17,4,16,4,direct,proposed,
PSA,17,5,16,5,direct,proposed,
PSA,17,6,16,6,direct,proposed,
PSA,17,7,16,7,direct,proposed,
PSA,17,8,16,8,direct,proposed,
PSA,17,9,16,9,direct,proposed,
PSA,17,10,16,10,direct,proposed,
PSA,17,11,16,11,direct,proposed,
PSA,17,12,16,12,direct,proposed,
PSA,17,13,16,13,direct,proposed,
PSA,17,14,16,14,direct,proposed,
PSA,17,15,16,15,direct,proposed,
PSA,18,,17,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,18,1,17,2,title-shifted,proposed,
PSA,18,2,17,3,title-shifted,proposed,
PSA,18,3,17,4,title-shifted,proposed,
PSA,18,4,17,5,title-shifted,proposed,
PSA,18,5,17,6,title-shifted,proposed,
PSA,18,6,17,7,title-shifted,proposed,
PSA,18,7,17,8,title-shifted,proposed,
PSA,18,8,17,9,title-shifted,proposed,
PSA,18,9,17,10,title-shifted,proposed,
PSA,18,10,17,11,title-shifted,proposed,
PSA,18,11,17,12,title-shifted,proposed,
PSA,18,12,17,13,title-shifted,proposed,
PSA,18,13,17,14,title-shifted,proposed,
PSA,18,14,17,15,title-shifted,proposed,
PSA,18,15,17,16,title-shifted,proposed,
PSA,18,16,17,17,title-shifted,proposed,
PSA,18,17,17,18,title-shifted,proposed,
PSA,18,18,17,19,title-shifted,proposed,
PSA,18,19,17,20,title-shifted,proposed,
PSA,18,20,17,21,title-shifted,proposed,
PSA,18,21,17,22,title-shifted,proposed,
PSA,18,22,17,23,title-shifted,proposed,
PSA,18,23,17,24,title-shifted,proposed,
PSA,18,24,17,25,title-shifted,proposed,
PSA,18,25,17,26,title-shifted,proposed,
PSA,18,26,17,27,title-shifted,proposed,
PSA,18,27,17,28,title-shifted,proposed,
PSA,18,28,17,29,title-shifted,proposed,
PSA,18,29,17,30,title-shifted,proposed,
PSA,18,30,17,31,title-shifted,proposed,
PSA,18,31,17,32,title-shifted,proposed,
PSA,18,32,17,33,title-shifted,proposed,
PSA,18,33,17,34,title-shifted,proposed,
PSA,18,34,17,35,title-shifted,proposed,
PSA,18,35,17,36,title-shifted,proposed,
PSA,18,36,17,37,title-shifted,proposed,
PSA,18,37,17,38,title-shifted,proposed,
PSA,18,38,17,39,title-shifted,proposed,
PSA,18,39,17,40,title-shifted,proposed,
PSA,18,40,17,41,title-shifted,proposed,
PSA,18,41,17,42,title-shifted,proposed,
PSA,18,42,17,43,title-shifted,proposed,
PSA,18,43,17,44,title-shifted,proposed,
PSA,18,44,17,45,title-shifted,proposed,
PSA,18,45,17,46,title-shifted,proposed,
PSA,18,46,17,47,title-shifted,proposed,
PSA,18,47,17,48,title-shifted,proposed,
PSA,18,48,17,49,title-shifted,proposed,
PSA,18,49,17,50,title-shifted,proposed,
PSA,18,50,17,51,title-shifted,proposed,
PSA,19,,18,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,19,1,18,2,title-shifted,proposed,
PSA,19,2,18,3,title-shifted,proposed,
PSA,19,3,18,4,title-shifted,proposed,
PSA,19,4,18,5,title-shifted,proposed,
PSA,19,5,18,6,title-shifted,proposed,
PSA,19,6,18,7,title-shifted,proposed,
PSA,19,7,18,8,title-shifted,proposed,
PSA,19,8,18,9,title-shifted,proposed,
PSA,19,9,18,10,title-shifted,proposed,
PSA,19,10,18,11,title-shifted,proposed,
PSA,19,11,18,12,title-shifted,proposed,
PSA,19,12,18,13,title-shifted,proposed,
PSA,19,13,18,14,title-shifted,proposed,
PSA,19,14,18,15,title-shifted,proposed,
PSA,20,,19,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,20,1,19,2,title-shifted,proposed,
PSA,20,2,19,3,title-shifted,proposed,
PSA,20,3,19,4,title-shifted,proposed,
PSA,20,4,19,5,title-shifted,proposed,
PSA,20,5,19,6,title-shifted,proposed,
PSA,20,6,19,7,title-shifted,proposed,
PSA,20,7,19,8,title-shifted,proposed,
PSA,20,8,19,9,title-shifted,proposed,
PSA,20,9,19,10,title-shifted,proposed,
PSA,21,,20,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,21,1,20,2,title-shifted,proposed,
PSA,21,2,20,3,title-shifted,proposed,
PSA,21,3,20,4,title-shifted,proposed,
PSA,21,4,20,5,title-shifted,proposed,
PSA,21,5,20,6,title-shifted,proposed,
PSA,21,6,20,7,title-shifted,proposed,
PSA,21,7,20,8,title-shifted,proposed,
PSA,21,8,20,9,title-shifted,proposed,
PSA,21,9,20,10,title-shifted,proposed,
PSA,21,10,20,11,title-shifted,proposed,
PSA,21,11,20,12,title-shifted,proposed,
PSA,21,12,20,13,title-shifted,proposed,
PSA,21,13,20,14,title-shifted,proposed,
PSA,22,,21,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,22,1,21,2,title-shifted,proposed,
PSA,22,2,21,3,title-shifted,proposed,
PSA,22,3,21,4,title-shifted,proposed,
PSA,22,4,21,5,title-shifted,proposed,
PSA,22,5,21,6,title-shifted,proposed,
PSA,22,6,21,7,title-shifted,proposed,
PSA,22,7,21,8,title-shifted,proposed,
PSA,22,8,21,9,title-shifted,proposed,
PSA,22,9,21,10,title-shifted,proposed,
PSA,22,10,21,11,title-shifted,proposed,
PSA,22,11,21,12,title-shifted,proposed,
PSA,22,12,21,13,title-shifted,proposed,
PSA,22,13,21,14,title-shifted,proposed,
PSA,22,14,21,15,title-shifted,proposed,
PSA,22,15,21,16,title-shifted,proposed,
PSA,22,16,21,17,title-shifted,proposed,
PSA,22,17,21,18,title-shifted,proposed,
PSA,22,18,21,19,title-shifted,proposed,
PSA,22,19,21,20,title-shifted,proposed,
PSA,22,20,21,21,title-shifted,proposed,
PSA,22,21,21,22,title-shifted,proposed,
PSA,22,22,21,23,title-shifted,proposed,
PSA,22,23,21,24,title-shifted,proposed,
PSA,22,24,21,25,title-shifted,proposed,
PSA,22,25,21,26,title-shifted,proposed,
PSA,22,26,21,27,title-shifted,proposed,
PSA,22,27,21,28,title-shifted,proposed,
PSA,22,28,21,29,title-shifted,proposed,
PSA,22,29,21,30,title-shifted,proposed,
PSA,22,30,21,31,title-shifted,proposed,
PSA,22,31,21,32,title-shifted,proposed,
PSA,23,1,22,1,direct,proposed,
PSA,23,2,22,2,direct,proposed,
PSA,23,3,22,3,direct,proposed,
PSA,23,4,22,4,direct,proposed,
PSA,23,5,22,5,direct,proposed,
PSA,23,6,22,6,direct,proposed,
PSA,24,1,23,1,direct,proposed,
PSA,24,2,23,2,direct,proposed,
PSA,24,3,23,3,direct,proposed,
PSA,24,4,23,4,direct,proposed,
PSA,24,5,23,5,direct,proposed,
PSA,24,6,23,6,direct,proposed,
PSA,24,7,23,7,direct,proposed,
PSA,24,8,23,8,direct,proposed,
PSA,24,9,23,9,direct,proposed,
PSA,24,10,23,10,direct,proposed,
PSA,25,1,24,1,direct,proposed,
PSA,25,2,24,2,direct,proposed,
PSA,25,3,24,3,direct,proposed,
PSA,25,4,24,4,direct,proposed,
PSA,25,5,24,5,direct,proposed,
PSA,25,6,24,6,direct,proposed,
PSA,25,7,24,7,direct,proposed,
PSA,25,8,24,8,direct,proposed,
PSA,25,9,24,9,direct,proposed,
PSA,25,10,24,10,direct,proposed,
PSA,25,11,24,11,direct,proposed,
PSA,25,12,24,12,direct,proposed,
PSA,25,13,24,13,direct,proposed,
PSA,25,14,24,14,direct,proposed,
PSA,25,15,24,15,direct,proposed,
PSA,25,16,24,16,direct,proposed,
PSA,25,17,24,17,direct,proposed,
PSA,25,18,24,18,direct,proposed,
PSA,25,19,24,19,direct,proposed,
PSA,25,20,24,20,direct,proposed,
PSA,25,21,24,21,direct,proposed,
PSA,25,22,24,22,direct,proposed,
PSA,26,1,25,1,direct,proposed,
PSA,26,2,25,2,direct,proposed,
PSA,26,3,25,3,direct,proposed,
PSA,26,4,25,4,direct,proposed,
PSA,26,5,25,5,direct,proposed,
PSA,26,6,25,6,direct,proposed,
PSA,26,7,25,7,direct,proposed,
PSA,26,8,25,8,direct,proposed,
PSA,26,9,25,9,direct,proposed,
PSA,26,10,25,10,direct,proposed,
PSA,26,11,25,11,direct,proposed,
PSA,26,12,25,12,direct,proposed,
PSA,27,1,26,1,direct,proposed,
PSA,27,2,26,2,direct,proposed,
PSA,27,3,26,3,direct,proposed,
PSA,27,4,26,4,direct,proposed,
PSA,27,5,26,5,direct,proposed,
PSA,27,6,26,6,direct,proposed,
PSA,27,7,26,7,direct,proposed,
PSA,27,8,26,8,direct,proposed,
PSA,27,9,26,9,direct,proposed,
PSA,27,10,26,10,direct,proposed,
PSA,27,11,26,11,direct,proposed,
PSA,27,12,26,12,direct,proposed,
PSA,27,13,26,13,direct,proposed,
PSA,27,14,26,14,direct,proposed,
PSA,28,1,27,1,direct,proposed,
PSA,28,2,27,2,direct,proposed,
PSA,28,3,27,3,direct,proposed,
PSA,28,4,27,4,direct,proposed,
PSA,28,5,27,5,direct,proposed,
PSA,28,6,27,6,direct,proposed,
PSA,28,7,27,7,direct,proposed,
PSA,28,8,27,8,direct,proposed,
PSA,28,9,27,9,direct,proposed,
PSA,29,1,28,1,direct,proposed,
PSA,29,2,28,2,direct,proposed,
PSA,29,3,28,3,direct,proposed,
PSA,29,4,28,4,direct,proposed,
PSA,29,5,28,5,direct,proposed,
PSA,29,6,28,6,direct,proposed,
PSA,29,7,28,7,direct,proposed,
PSA,29,8,28,8,direct,proposed,
PSA,29,9,28,9,direct,proposed,
PSA,29,10,28,10,direct,proposed,
PSA,29,11,28,11,direct,proposed,
PSA,30,,29,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,30,1,29,2,title-shifted,proposed,
PSA,30,2,29,3,title-shifted,proposed,
PSA,30,3,29,4,title-shifted,proposed,
PSA,30,4,29,5,title-shifted,proposed,
PSA,30,5,29,6,title-shifted,proposed,
PSA,30,6,29,7,title-shifted,proposed,
PSA,30,7,29,8,title-shifted,proposed,
PSA,30,8,29,9,title-shifted,proposed,
PSA,30,9,29,10,title-shifted,proposed,
PSA,30,10,29,11,title-shifted,proposed,
PSA,30,11,29,12,title-shifted,proposed,
PSA,30,12,29,13,title-shifted,proposed,
PSA,31,,30,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,31,1,30,2,title-shifted,proposed,
PSA,31,2,30,3,title-shifted,proposed,
PSA,31,3,30,4,title-shifted,proposed,
PSA,31,4,30,5,title-shifted,proposed,
PSA,31,5,30,6,title-shifted,proposed,
PSA,31,6,30,7,title-shifted,proposed,
PSA,31,7,30,8,title-shifted,proposed,
PSA,31,8,30,9,title-shifted,proposed,
PSA,31,9,30,10,title-shifted,proposed,
PSA,31,10,30,11,title-shifted,proposed,
PSA,31,11,30,12,title-shifted,proposed,
PSA,31,12,30,13,title-shifted,proposed,
PSA,31,13,30,14,title-shifted,proposed,
PSA,31,14,30,15,title-shifted,proposed,
PSA,31,15,30,16,title-shifted,proposed,
PSA,31,16,30,17,title-shifted,proposed,
PSA,31,17,30,18,title-shifted,proposed,
PSA,31,18,30,19,title-shifted,proposed,
PSA,31,19,30,20,title-shifted,proposed,
PSA,31,20,30,21,title-shifted,proposed,
PSA,31,21,30,22,title-shifted,proposed,
PSA,31,22,30,23,title-shifted,proposed,
PSA,31,23,30,24,title-shifted,proposed,
PSA,31,24,30,25,title-shifted,proposed,
PSA,32,1,31,1,direct,proposed,
PSA,32,2,31,2,direct,proposed,
PSA,32,3,31,3,direct,proposed,
PSA,32,4,31,4,direct,proposed,
PSA,32,5,31,5,direct,proposed,
PSA,32,6,31,6,direct,proposed,
PSA,32,7,31,7,direct,proposed,
PSA,32,8,31,8,direct,proposed,
PSA,32,9,31,9,direct,proposed,
PSA,32,10,31,10,direct,proposed,
PSA,32,11,31,11,direct,proposed,
PSA,33,1,32,1,direct,proposed,
PSA,33,2,32,2,direct,proposed,
PSA,33,3,32,3,direct,proposed,
PSA,33,4,32,4,direct,proposed,
PSA,33,5,32,5,direct,proposed,
PSA,33,6,32,6,direct,proposed,
PSA,33,7,32,7,direct,proposed,
PSA,33,8,32,8,direct,proposed,
PSA,33,9,32,9,direct,proposed,
PSA,33,10,32,10,direct,proposed,
PSA,33,11,32,11,direct,proposed,
PSA,33,12,32,12,direct,proposed,
PSA,33,13,32,13,direct,proposed,
PSA,33,14,32,14,direct,proposed,
PSA,33,15,32,15,direct,proposed,
PSA,33,16,32,16,direct,proposed,
PSA,33,17,32,17,direct,proposed,
PSA,33,18,32,18,direct,proposed,
PSA,33,19,32,19,direct,proposed,
PSA,33,20,32,20,direct,proposed,
PSA,33,21,32,21,direct,proposed,
PSA,33,22,32,22,direct,proposed,
PSA,34,,33,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,34,1,33,2,title-shifted,proposed,
PSA,34,2,33,3,title-shifted,proposed,
PSA,34,3,33,4,title-shifted,proposed,
PSA,34,4,33,5,title-shifted,proposed,
PSA,34,5,33,6,title-shifted,proposed,
PSA,34,6,33,7,title-shifted,proposed,
PSA,34,7,33,8,title-shifted,proposed,
PSA,34,8,33,9,title-shifted,proposed,
PSA,34,9,33,10,title-shifted,proposed,
PSA,34,10,33,11,title-shifted,proposed,
PSA,34,11,33,12,title-shifted,proposed,
PSA,34,12,33,13,title-shifted,proposed,
PSA,34,13,33,14,title-shifted,proposed,
PSA,34,14,33,15,title-shifted,proposed,
PSA,34,15,33,16,title-shifted,proposed,
PSA,34,16,33,17,title-shifted,proposed,
PSA,34,17,33,18,title-shifted,proposed,
PSA,34,18,33,19,title-shifted,proposed,
PSA,34,19,33,20,title-shifted,proposed,
PSA,34,20,33,21,title-shifted,proposed,
PSA,34,21,33,22,title-shifted,proposed,
PSA,34,22,33,23,title-shifted,proposed,
PSA,35,1,34,1,direct,proposed,
PSA,35,2,34,2,direct,proposed,
PSA,35,3,34,3,direct,proposed,
PSA,35,4,34,4,direct,proposed,
PSA,35,5,34,5,direct,proposed,
PSA,35,6,34,6,direct,proposed,
PSA,35,7,34,7,direct,proposed,
PSA,35,8,34,8,direct,proposed,
PSA,35,9,34,9,direct,proposed,
PSA,35,10,34,10,direct,proposed,
PSA,35,11,34,11,direct,proposed,
PSA,35,12,34,12,direct,proposed,
PSA,35,13,34,13,direct,proposed,
PSA,35,14,34,14,direct,proposed,
PSA,35,15,34,15,direct,proposed,
PSA,35,16,34,16,direct,proposed,
PSA,35,17,34,17,direct,proposed,
PSA,35,18,34,18,direct,proposed,
PSA,35,19,34,19,direct,proposed,
PSA,35,20,34,20,direct,proposed,
PSA,35,21,34,21,direct,proposed,
PSA,35,22,34,22,direct,proposed,
PSA,35,23,34,23,direct,proposed,
PSA,35,24,34,24,direct,proposed,
PSA,35,25,34,25,direct,proposed,
PSA,35,26,34,26,direct,proposed,
PSA,35,27,34,27,direct,proposed,
PSA,35,28,34,28,direct,proposed,
PSA,36,,35,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,36,1,35,2,title-shifted,proposed,
PSA,36,2,35,3,title-shifted,proposed,
PSA,36,3,35,4,title-shifted,proposed,
PSA,36,4,35,5,title-shifted,proposed,
PSA,36,5,35,6,title-shifted,proposed,
PSA,36,6,35,7,title-shifted,proposed,
PSA,36,7,35,8,title-shifted,proposed,
PSA,36,8,35,9,title-shifted,proposed,
PSA,36,9,35,10,title-shifted,proposed,
PSA,36,10,35,11,title-shifted,proposed,
PSA,36,11,35,12,title-shifted,proposed,
PSA,36,12,35,13,title-shifted,proposed,
PSA,37,1,36,1,direct,proposed,
PSA,37,2,36,2,direct,proposed,
PSA,37,3,36,3,direct,proposed,
PSA,37,4,36,4,direct,proposed,
PSA,37,5,36,5,direct,proposed,
PSA,37,6,36,6,direct,proposed,
PSA,37,7,36,7,direct,proposed,
PSA,37,8,36,8,direct,proposed,
PSA,37,9,36,9,direct,proposed,
PSA,37,10,36,10,direct,proposed,
PSA,37,11,36,11,direct,proposed,
PSA,37,12,36,12,direct,proposed,
PSA,37,13,36,13,direct,proposed,
PSA,37,14,36,14,direct,proposed,
PSA,37,15,36,15,direct,proposed,
PSA,37,16,36,16,direct,proposed,
PSA,37,17,36,17,direct,proposed,
PSA,37,18,36,18,direct,proposed,
PSA,37,19,36,19,direct,proposed,
PSA,37,20,36,20,direct,proposed,
PSA,37,21,36,21,direct,proposed,
PSA,37,22,36,22,direct,proposed,
PSA,37,23,36,23,direct,proposed,
PSA,37,24,36,24,direct,proposed,
PSA,37,25,36,25,direct,proposed,
PSA,37,26,36,26,direct,proposed,
PSA,37,27,36,27,direct,proposed,
PSA,37,28,36,28,direct,proposed,
PSA,37,29,36,29,direct,proposed,
PSA,37,30,36,30,direct,proposed,
PSA,37,31,36,31,direct,proposed,
PSA,37,32,36,32,direct,proposed,
PSA,37,33,36,33,direct,proposed,
PSA,37,34,36,34,direct,proposed,
PSA,37,35,36,35,direct,proposed,
PSA,37,36,36,36,direct,proposed,
PSA,37,37,36,37,direct,proposed,
PSA,37,38,36,38,direct,proposed,
PSA,37,39,36,39,direct,proposed,
PSA,37,40,36,40,direct,proposed,
PSA,38,,37,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,38,1,37,2,title-shifted,proposed,
PSA,38,2,37,3,title-shifted,proposed,
PSA,38,3,37,4,title-shifted,proposed,
PSA,38,4,37,5,title-shifted,proposed,
PSA,38,5,37,6,title-shifted,proposed,
PSA,38,6,37,7,title-shifted,proposed,
PSA,38,7,37,8,title-shifted,proposed,
PSA,38,8,37,9,title-shifted,proposed,
PSA,38,9,37,10,title-shifted,proposed,
PSA,38,10,37,11,title-shifted,proposed,
PSA,38,11,37,12,title-shifted,proposed,
PSA,38,12,37,13,title-shifted,proposed,
PSA,38,13,37,14,title-shifted,proposed,
PSA,38,14,37,15,title-shifted,proposed,
PSA,38,15,37,16,title-shifted,proposed,
PSA,38,16,37,17,title-shifted,proposed,
PSA,38,17,37,18,title-shifted,proposed,
PSA,38,18,37,19,title-shifted,proposed,
PSA,38,19,37,20,title-shifted,proposed,
PSA,38,20,37,21,title-shifted,proposed,
PSA,38,21,37,22,title-shifted,proposed,
PSA,38,22,37,23,title-shifted,proposed,
PSA,39,,38,1,title,proposed,Russian superscription verse(s) with no KJV counterpart
PSA,39,1,38,2,title-shifted,proposed,
PSA,39,2,38,3,title-shifted,proposed,
