timestamp,version,book,chapter,verse,apparatus_type,content,dry_run
2026-05-17T16:50:26.984009,WLC,LEV,5,26,CHAPTER_BOUNDARY,וְכִפֶּ֨ר עָלָ֧יו הַכֹּהֵ֛ן לִפְנֵ֥י יְהוָ֖ה וְנִסְלַ֣ח ל֑וֹ עַל־ אַחַ֛ת מִכֹּ֥ל,True
2026-05-17T16:50:26.984119,WLC,MAL,3,19,CHAPTER_BOUNDARY,כִּֽי־ הִנֵּ֤ה הַיּוֹם֙ בָּ֔א בֹּעֵ֖ר כַּתַּנּ֑וּר וְהָי֨וּ כָל־ זֵדִ֜ים וְכָל־ ,True
2026-05-17T16:50:26.984228,WLC,MAL,3,20,CHAPTER_BOUNDARY,וְזָרְחָ֨ה לָכֶ֜ם יִרְאֵ֤י שְׁמִי֙ שֶׁ֣מֶשׁ צְדָקָ֔ה וּמַרְפֵּ֖א בִּכְנָפֶ֑יהָ ו,True
2026-05-17T16:50:26.984425,WLC,MAL,3,21,CHAPTER_BOUNDARY,וְעַסּוֹתֶ֣ם רְשָׁעִ֔ים כִּֽי־ יִהְי֣וּ אֵ֔פֶר תַּ֖חַת כַּפּ֣וֹת רַגְלֵיכֶ֑ם בַּ,True
2026-05-17T16:50:26.984535,WLC,MAL,3,22,CHAPTER_BOUNDARY,זִכְר֕וּ תּוֹרַ֖ת מֹשֶׁ֣ה עַבְדִּ֑י אֲשֶׁר֩ צִוִּ֨יתִי אוֹת֤וֹ בְחֹרֵב֙ עַל־ כָּ,True
2026-05-17T16:50:26.984642,WLC,MAL,3,23,CHAPTER_BOUNDARY,הִנֵּ֤ה אָֽנֹכִי֙ שֹׁלֵ֣חַ לָכֶ֔ם אֵ֖ת אֵלִיָּ֣ה הַנָּבִ֑יא לִפְנֵ֗י בּ֚וֹא י֣וֹ,True
2026-05-17T16:50:26.984750,WLC,MAL,3,24,CHAPTER_BOUNDARY,וְהֵשִׁ֤יב לֵב־ אָבוֹת֙ עַל־ בָּנִ֔ים וְלֵ֥ב בָּנִ֖ים עַל־ אֲבוֹתָ֑ם פֶּן־ אָב֕ו,True
2026-05-17T16:50:26.984857,WLC,MIC,4,14,CHAPTER_BOUNDARY,עַתָּה֙ תִּתְגֹּדְדִ֣י בַת־ גְּד֔וּד מָצ֖וֹר שָׂ֣ם עָלֵ֑ינוּ בַּשֵּׁ֙בֶט֙ יַכּ֣ו,True
2026-05-17T16:50:26.985009,WLC,NAM,2,14,CHAPTER_BOUNDARY,הִנְנִ֣י אֵלַ֗יִךְ נְאֻם֙ יְהוָ֣ה צְבָא֔וֹת וְהִבְעַרְתִּ֤י בֶֽעָשָׁן֙ רִכְבָּ֔ה,True
2026-05-17T16:50:26.985156,WLC,NEH,3,33,CHAPTER_BOUNDARY,וַיְהִ֞י כַּאֲשֶׁ֧ר שָׁמַ֣ע סַנְבַלַּ֗ט כִּֽי־ אֲנַ֤חְנוּ בוֹנִים֙ אֶת־ הַ֣חוֹמָ,True
2026-05-17T16:50:26.985277,WLC,NEH,3,34,CHAPTER_BOUNDARY,וַיֹּ֣אמֶר ׀ לִפְנֵ֣י אֶחָ֗יו וְחֵיל֙ שֹֽׁמְר֔וֹן וַיֹּ֕אמֶר מָ֛ה הַיְּהוּדִ֥ים ,True
2026-05-17T16:50:26.985398,WLC,NEH,3,35,CHAPTER_BOUNDARY,וְטוֹבִיָּ֥ה הָעַמֹּנִ֖י אֶצְל֑וֹ וַיֹּ֗אמֶר גַּ֚ם אֲשֶׁר־ הֵ֣ם בּוֹנִ֔ים אִם־ י,True
2026-05-17T16:50:26.985519,WLC,NEH,3,36,CHAPTER_BOUNDARY,שְׁמַ֤ע אֱלֹהֵ֙ינוּ֙ כִּֽי־ הָיִ֣ינוּ בוּזָ֔ה וְהָשֵׁ֥ב חֶרְפָּתָ֖ם אֶל־ רֹאשָׁ֑,True
2026-05-17T16:50:26.985644,WLC,NEH,3,37,CHAPTER_BOUNDARY,וְאַל־ תְּכַס֙ עַל־ עֲוֺנָ֔ם וְחַטָּאתָ֖ם מִלְּפָנֶ֣יךָ אַל־ תִּמָּחֶ֑ה כִּ֥י הִ,True
2026-05-17T16:50:26.985764,WLC,NEH,3,38,CHAPTER_BOUNDARY,וַנִּבְנֶה֙ אֶת־ הַ֣חוֹמָ֔ה וַתִּקָּשֵׁ֥ר כָּל־ הַחוֹמָ֖ה עַד־ חֶצְיָ֑הּ וַיְהִ֧,True
2026-05-17T16:50:26.985872,WLC,NEH,10,40,CHAPTER_BOUNDARY,כִּ֣י אֶל־ הַ֠לְּשָׁכוֹת יָבִ֨יאוּ בְנֵי־ יִשְׂרָאֵ֜ל וּבְנֵ֣י הַלֵּוִ֗י אֶת־ תּ,True
2026-05-17T16:50:26.986020,WLC,NUM,17,14,CHAPTER_BOUNDARY,וַיִּהְי֗וּ הַמֵּתִים֙ בַּמַּגֵּפָ֔ה אַרְבָּעָ֥ה עָשָׂ֛ר אֶ֖לֶף וּשְׁבַ֣ע מֵא֑וֹ,True
2026-05-17T16:50:26.986124,WLC,NUM,17,15,CHAPTER_BOUNDARY,וַיָּ֤שָׁב אַהֲרֹן֙ אֶל־ מֹשֶׁ֔ה אֶל־ פֶּ֖תַח אֹ֣הֶל מוֹעֵ֑ד וְהַמַּגֵּפָ֖ה נֶעֱ,True
2026-05-17T16:50:26.986229,WLC,NUM,17,16,CHAPTER_BOUNDARY,וַיְדַבֵּ֥ר יְהוָ֖ה אֶל־ מֹשֶׁ֥ה לֵּאמֹֽר׃,True
2026-05-17T16:50:26.986333,WLC,NUM,17,17,CHAPTER_BOUNDARY,דַּבֵּ֣ר ׀ אֶל־ בְּנֵ֣י יִשְׂרָאֵ֗ל וְקַ֣ח מֵֽאִתָּ֡ם מַטֶּ֣ה מַטֶּה֩ לְבֵ֨ית אָ,True
2026-05-17T16:50:26.986438,WLC,NUM,17,18,CHAPTER_BOUNDARY,וְאֵת֙ שֵׁ֣ם אַהֲרֹ֔ן תִּכְתֹּ֖ב עַל־ מַטֵּ֣ה לֵוִ֑י כִּ֚י מַטֶּ֣ה אֶחָ֔ד לְרֹ֖א,True
2026-05-17T16:50:26.986542,WLC,NUM,17,19,CHAPTER_BOUNDARY,וְהִנַּחְתָּ֖ם בְּאֹ֣הֶל מוֹעֵ֑ד לִפְנֵי֙ הָֽעֵד֔וּת אֲשֶׁ֛ר אִוָּעֵ֥ד לָכֶ֖ם שׁ,True
2026-05-17T16:50:26.986646,WLC,NUM,17,20,CHAPTER_BOUNDARY,וְהָיָ֗ה הָאִ֛ישׁ אֲשֶׁ֥ר אֶבְחַר־ בּ֖וֹ מַטֵּ֣הוּ יִפְרָ֑ח וַהֲשִׁכֹּתִ֣י מֵֽעָ,True
2026-05-17T16:50:26.986751,WLC,NUM,17,21,CHAPTER_BOUNDARY,וַיְדַבֵּ֨ר מֹשֶׁ֜ה אֶל־ בְּנֵ֣י יִשְׂרָאֵ֗ל וַיִּתְּנ֣וּ אֵלָ֣יו ׀ כָּֽל־ נְשִׂ,True
2026-05-17T16:50:26.986859,WLC,NUM,17,22,CHAPTER_BOUNDARY,וַיַּנַּ֥ח מֹשֶׁ֛ה אֶת־ הַמַּטֹּ֖ת לִפְנֵ֣י יְהוָ֑ה בְּאֹ֖הֶל הָעֵדֻֽת׃,True
2026-05-17T16:50:26.986965,WLC,NUM,17,23,CHAPTER_BOUNDARY,וַיְהִ֣י מִֽמָּחֳרָ֗ת וַיָּבֹ֤א מֹשֶׁה֙ אֶל־ אֹ֣הֶל הָעֵד֔וּת וְהִנֵּ֛ה פָּרַ֥ח ,True
2026-05-17T16:50:26.987070,WLC,NUM,17,24,CHAPTER_BOUNDARY,וַיֹּצֵ֨א מֹשֶׁ֤ה אֶת־ כָּל־ הַמַּטֹּת֙ מִלִּפְנֵ֣י יְהוָ֔ה אֶֽל־ כָּל־ בְּנֵ֖י ,True
2026-05-17T16:50:26.987173,WLC,NUM,17,25,CHAPTER_BOUNDARY,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־ מֹשֶׁ֗ה הָשֵׁ֞ב אֶת־ מַטֵּ֤ה אַהֲרֹן֙ לִפְנֵ֣י הָעֵד֔וּת,True
2026-05-17T16:50:26.987277,WLC,NUM,17,26,CHAPTER_BOUNDARY,וַיַּ֖עַשׂ מֹשֶׁ֑ה כַּאֲשֶׁ֨ר צִוָּ֧ה יְהוָ֛ה אֹת֖וֹ כֵּ֥ן עָשָֽׂה׃,True
2026-05-17T16:50:26.987380,WLC,NUM,17,27,CHAPTER_BOUNDARY,וַיֹּֽאמְרוּ֙ בְּנֵ֣י יִשְׂרָאֵ֔ל אֶל־ מֹשֶׁ֖ה לֵאמֹ֑ר הֵ֥ן גָּוַ֛עְנוּ אָבַ֖דְנ,True
2026-05-17T16:50:26.987486,WLC,NUM,17,28,CHAPTER_BOUNDARY,כֹּ֣ל הַקָּרֵ֧ב ׀ הַקָּרֵ֛ב אֶל־ מִשְׁכַּ֥ן יְהוָ֖ה יָמ֑וּת הַאִ֥ם תַּ֖מְנוּ לִג,True
2026-05-17T16:50:26.987592,WLC,NUM,25,19,CHAPTER_BOUNDARY,וַיְהִ֖י אַחֲרֵ֣י הַמַּגֵּפָ֑ה,True
2026-05-17T16:50:26.987741,WLC,NUM,30,17,CHAPTER_BOUNDARY,אֵ֣לֶּה הֽ͏ַחֻקִּ֗ים אֲשֶׁ֨ר צִוָּ֤ה יְהוָה֙ אֶת־ מֹשֶׁ֔ה בֵּ֥ין אִ֖ישׁ לְאִשְׁת,True
2026-05-17T16:50:26.987860,WLC,PSA,3,9,SUPERSCRIPTION,לַיהוָ֥ה הַיְשׁוּעָ֑ה עַֽל־ עַמְּךָ֖ בִרְכָתֶ֣ךָ סֶּֽלָה׃,True
2026-05-17T16:50:26.987990,WLC,PSA,4,9,SUPERSCRIPTION,בְּשָׁל֣וֹם יַחְדָּו֮ אֶשְׁכְּבָ֢ה וְאִ֫ישָׁ֥ן כִּֽי־ אַתָּ֣ה יְהוָ֣ה לְבָדָ֑ד ל,True
2026-05-17T16:50:26.988114,WLC,PSA,5,13,SUPERSCRIPTION,כִּֽי־ אַתָּה֮ תְּבָרֵ֢ךְ צַ֫דִּ֥יק יְהוָ֑ה כַּ֝צִּנָּ֗ה רָצ֥וֹן תַּעְטְרֶֽנּוּ׃,True
2026-05-17T16:50:26.988248,WLC,PSA,6,11,SUPERSCRIPTION,יֵבֹ֤שׁוּ ׀ וְיִבָּהֲל֣וּ מְ֭אֹד כָּל־ אֹיְבָ֑י יָ֝שֻׁ֗בוּ יֵבֹ֥שׁוּ רָֽגַע׃,True
2026-05-17T16:50:26.988374,WLC,PSA,7,18,SUPERSCRIPTION,אוֹדֶ֣ה יְהוָ֣ה כְּצִדְק֑וֹ וַ֝אֲזַמְּרָ֗ה שֵֽׁם־ יְהוָ֥ה עֶלְיֽוֹן׃,True
2026-05-17T16:50:26.988520,WLC,PSA,8,10,SUPERSCRIPTION,יְהוָ֥ה אֲדֹנֵ֑ינוּ מָֽה־ אַדִּ֥יר שִׁ֝מְךָ֗ בְּכָל־ הָאָֽרֶץ׃,True
2026-05-17T16:50:26.988646,WLC,PSA,9,21,SUPERSCRIPTION,שִׁ֘יתָ֤ה יְהוָ֨ה ׀ מוֹרָ֗ה לָ֫הֶ֥ם יֵדְע֥וּ גוֹיִ֑ם אֱנ֖וֹשׁ הֵ֣מָּה סֶּֽלָה׃,True
2026-05-17T16:50:26.988766,WLC,PSA,12,9,SUPERSCRIPTION,סָבִ֗יב רְשָׁעִ֥ים יִתְהַלָּכ֑וּן כְּרֻ֥ם זֻ֝לּ֗וּת לִבְנֵ֥י אָדָֽם׃,True
2026-05-17T16:50:26.988907,WLC,PSA,18,51,SUPERSCRIPTION,יְשׁוּע֢וֹת מַ֫לְכּ֥וֹ וְעֹ֤שֶׂה חֶ֨סֶד ׀ לִמְשִׁיח֗וֹ לְדָוִ֥ד וּלְזַרְע֗וֹ עַד,True
2026-05-17T16:50:26.989031,WLC,PSA,19,15,SUPERSCRIPTION,יִֽהְי לְרָצ֨וֹן ׀ אִמְרֵי־ פִ֡י וְהֶגְי֣וֹן לִבִּ֣י לְפָנֶ֑יךָ יְ֝הוָ֗ה צוּרִ֥י,True
2026-05-17T16:50:26.989147,WLC,PSA,20,10,SUPERSCRIPTION,יְהוָ֥ה הוֹשִׁ֑יעָה הַ֝מֶּ֗לֶךְ יַעֲנֵ֥נוּ בְיוֹם־ קָרְאֵֽנוּ׃,True
2026-05-17T16:50:26.989284,WLC,PSA,21,14,SUPERSCRIPTION,ר֣וּמָה יְהוָ֣ה בְּעֻזֶּ֑ךָ נָשִׁ֥ירָה וּֽ֝נְזַמְּרָה גְּבוּרָתֶֽךָ׃,True
2026-05-17T16:50:26.989409,WLC,PSA,22,32,SUPERSCRIPTION,יָ֭בֹאוּ וְיַגִּ֣ידוּ צִדְקָת֑וֹ לְעַ֥ם נ֝וֹלָ֗ד כִּ֣י עָשָֽׂה׃,True
2026-05-17T16:50:26.989568,WLC,PSA,30,13,SUPERSCRIPTION,לְמַ֤עַן ׀ יְזַמֶּרְךָ֣ כָ֭בוֹד וְלֹ֣א יִדֹּ֑ם יְהוָ֥ה אֱ֝לֹהַ֗י לְעוֹלָ֥ם אוֹדֶ,True
2026-05-17T16:50:26.989685,WLC,PSA,31,25,SUPERSCRIPTION,חִ֭זְקוּ וְיַאֲמֵ֣ץ לְבַבְכֶ֑ם כָּל־ הַ֝מְיַחֲלִ֗ים לַיהוָֽה׃,True
2026-05-17T16:50:26.989799,WLC,PSA,34,23,SUPERSCRIPTION,פּוֹדֶ֣ה יְ֭הוָה נֶ֣פֶשׁ עֲבָדָ֑יו וְלֹ֥א יֶ֝אְשְׁמ֗וּ כָּֽל־ הַחֹסִ֥ים בּֽוֹ׃,True
2026-05-17T16:50:26.989907,WLC,PSA,36,13,SUPERSCRIPTION,שָׁ֣ם נָ֭פְלוּ פֹּ֣עֲלֵי אָ֑וֶן דֹּ֝ח֗וּ וְלֹא־ יָ֥כְלוּ קֽוּם׃,True
2026-05-17T16:50:26.990011,WLC,PSA,38,23,SUPERSCRIPTION,ח֥וּשָׁה לְעֶזְרָתִ֑י אֲ֝דֹנָ֗י תְּשׁוּעָתִֽי׃,True
2026-05-17T16:50:26.990112,WLC,PSA,39,14,SUPERSCRIPTION,הָשַׁ֣ע מִמֶּ֣נִּי וְאַבְלִ֑יגָה בְּטֶ֖רֶם אֵלֵ֣ךְ וְאֵינֶֽנִּי׃,True
2026-05-17T16:50:26.990216,WLC,PSA,40,18,SUPERSCRIPTION,וַאֲנִ֤י ׀ עָנִ֣י וְאֶבְיוֹן֮ אֲדֹנָ֢י יַחֲשָׁ֫ב לִ֥י עֶזְרָתִ֣י וּמְפַלְטִ֣י אַ,True
2026-05-17T16:50:26.990321,WLC,PSA,41,14,SUPERSCRIPTION,בָּ֘ר֤וּךְ יְהוָ֨ה ׀ אֱלֹ֘הֵ֤י יִשְׂרָאֵ֗ל מֵֽ֭הָעוֹלָם וְעַ֥ד הָעוֹלָ֗ם אָ֘מֵ֥ן,True
2026-05-17T16:50:26.990423,WLC,PSA,42,12,SUPERSCRIPTION,מַה־ תִּשְׁתּ֬וֹחֲחִ֨י ׀ נַפְשִׁי֮ וּֽמַה־ תֶּהֱמִ֢י עָ֫לָ֥י הוֹחִ֣ילִי לֽ͏ֵ֭אלֹ,True
2026-05-17T16:50:26.990527,WLC,PSA,44,27,SUPERSCRIPTION,ק֭וּמָֽה עֶזְרָ֣תָה לָּ֑נוּ וּ֝פְדֵ֗נוּ לְמַ֣עַן חַסְדֶּֽךָ׃,True
2026-05-17T16:50:26.990628,WLC,PSA,45,18,SUPERSCRIPTION,אַזְכִּ֣ירָה שִׁ֭מְךָ בְּכָל־ דֹּ֣ר וָדֹ֑ר עַל־ כֵּ֥ן עַמִּ֥ים יְ֝הוֹדֻ֗ךָ לְעֹל,True
2026-05-17T16:50:26.990747,WLC,PSA,46,12,SUPERSCRIPTION,יְהוָ֣ה צְבָא֣וֹת עִמָּ֑נוּ מִשְׂגָּֽב־ לָ֝נוּ אֱלֹהֵ֖י יַעֲקֹ֣ב סֶֽלָה׃,True
2026-05-17T16:50:26.990853,WLC,PSA,47,10,SUPERSCRIPTION,נְדִ֘יבֵ֤י עַמִּ֨ים ׀ נֶאֱסָ֗פוּ עַם֮ אֱלֹהֵ֢י אַבְרָ֫הָ֥ם כִּ֣י לֵֽ֭אלֹהִים מָֽ,True
2026-05-17T16:50:26.990957,WLC,PSA,48,15,SUPERSCRIPTION,כִּ֤י זֶ֨ה ׀ אֱלֹהִ֣ים אֱ֭לֹהֵינוּ עוֹלָ֣ם וָעֶ֑ד ה֖וּא יְנַהֲגֵ֣נוּ עַל־ מֽוּת׃,True
2026-05-17T16:50:26.991063,WLC,PSA,49,21,SUPERSCRIPTION,אָדָ֣ם בִּ֭יקָר וְלֹ֣א יָבִ֑ין נִמְשַׁ֖ל כַּבְּהֵמ֣וֹת נִדְמֽוּ׃,True
2026-05-17T16:50:26.991168,WLC,PSA,51,20,SUPERSCRIPTION,הֵיטִ֣יבָה בִ֭רְצוֹנְךָ אֶת־ צִיּ֑וֹן תִּ֝בְנֶ֗ה חוֹמ֥וֹת יְרוּשָׁלָֽ͏ִם׃,True
2026-05-17T16:50:26.991271,WLC,PSA,51,21,SUPERSCRIPTION,אָ֤ז תַּחְפֹּ֣ץ זִבְחֵי־ צֶ֭דֶק עוֹלָ֣ה וְכָלִ֑יל אָ֤ז יַעֲל֖וּ עַל־ מִזְבַּחֲךָ,True
2026-05-17T16:50:26.991372,WLC,PSA,52,10,SUPERSCRIPTION,וַאֲנִ֤י ׀ כְּזַ֣יִת רַ֭עֲנָן בְּבֵ֣ית אֱלֹהִ֑ים בָּטַ֥חְתִּי בְחֶֽסֶד־ אֱ֝לֹהִ֗,True
2026-05-17T16:50:26.991473,WLC,PSA,52,11,SUPERSCRIPTION,אוֹדְךָ֣ לְ֭עוֹלָם כִּ֣י עָשִׂ֑יתָ וַאֲקַוֶּ֥ה שִׁמְךָ֥ כִֽי־ ט֝֗וֹב נֶ֣גֶד חֲסִ,True
2026-05-17T16:50:26.991574,WLC,PSA,53,7,SUPERSCRIPTION,מִ֥י יִתֵּ֣ן מִצִיּוֹן֮ יְשֻׁע֢וֹת יִשְׂרָ֫אֵ֥ל בְּשׁ֣וּב אֱ֭לֹהִים שְׁב֣וּת עַמ,True
2026-05-17T16:50:26.991693,WLC,PSA,54,8,SUPERSCRIPTION,בִּנְדָבָ֥ה אֶזְבְּחָה־ לָּ֑ךְ א֤וֹדֶה שִּׁמְךָ֖ יְהוָ֣ה כִּי־ טֽוֹב׃,True
2026-05-17T16:50:26.991810,WLC,PSA,54,9,SUPERSCRIPTION,כִּ֣י מִכָּל־ צָ֭רָה הִצִּילָ֑נִי וּ֝בְאֹיְבַ֗י רָאֲתָ֥ה עֵינִֽי׃,True
2026-05-17T16:50:26.991966,WLC,PSA,55,24,SUPERSCRIPTION,וְאַתָּ֤ה אֱלֹהִ֨ים ׀ תּוֹרִדֵ֬ם ׀ לִבְאֵ֬ר שַׁ֗חַת אַנְשֵׁ֤י דָמִ֣ים וּ֖ לֹא־ י,True
2026-05-17T16:50:26.992070,WLC,PSA,56,14,SUPERSCRIPTION,כִּ֤י הִצַּ֪לְתָּ נַפְשִׁ֡י מִמָּוֶת֮ הֲלֹ֥א רַגְלַ֗י מִ֫דֶּ֥חִי לְ֭הִֽתְהַלֵּךְ,True
2026-05-17T16:50:26.992200,WLC,PSA,57,12,SUPERSCRIPTION,ר֣וּמָה עַל־ שָׁמַ֣יִם אֱלֹהִ֑ים עַ֖ל כָּל־ הָאָ֣רֶץ כְּבוֹדֶֽךָ׃,True
2026-05-17T16:50:26.992316,WLC,PSA,58,12,SUPERSCRIPTION,וְיֹאמַ֣ר אָ֭דָם אַךְ־ פְּרִ֣י לַצַּדִּ֑יק אַ֥ךְ יֵשׁ־ אֱ֝לֹהִ֗ים שֹׁפְטִ֥ים בָּ,True
2026-05-17T16:50:26.992419,WLC,PSA,59,18,SUPERSCRIPTION,עֻ֭זִּי אֵלֶ֣יךָ אֲזַמֵּ֑רָה כִּֽי־ אֱלֹהִ֥ים מִ֝שְׂגַּבִּ֗י אֱלֹהֵ֥י חַסְדִּֽי׃,True
2026-05-17T16:50:26.992537,WLC,PSA,60,13,SUPERSCRIPTION,הָֽבָה־ לָּ֣נוּ עֶזְרָ֣ת מִצָּ֑ר וְ֝שָׁ֗וְא תְּשׁוּעַ֥ת אָדָם׃,True
2026-05-17T16:50:26.992659,WLC,PSA,60,14,SUPERSCRIPTION,בֵּֽאלֹהִ֥ים נַעֲשֶׂה־ חָ֑יִל וְ֝ה֗וּא יָב֥וּס צָרֵֽינוּ׃,True
2026-05-17T16:50:26.992777,WLC,PSA,61,9,SUPERSCRIPTION,כֵּ֤ן אֲזַמְּרָ֣ה שִׁמְךָ֣ לָעַ֑ד לְֽשַׁלְּמִ֥י נְ֝דָרַ֗י י֣וֹם ׀ יֽוֹם׃,True
2026-05-17T16:50:26.992885,WLC,PSA,62,13,SUPERSCRIPTION,וּלְךָֽ־ אֲדֹנָ֥י חָ֑סֶד כִּֽי־ אַתָּ֨ה תְשַׁלֵּ֖ם לְאִ֣ישׁ כְּֽמַעֲשֵֽׂהוּ׃,True
2026-05-17T16:50:26.992993,WLC,PSA,63,12,SUPERSCRIPTION,וְהַמֶּלֶךְ֮ יִשְׂמַ֢ח בֵּאלֹ֫הִ֥ים יִ֭תְהַלֵּל כָּל־ הַנִּשְׁבָּ֣ע בּ֑וֹ כִּ֥י ,True
2026-05-17T16:50:26.993130,WLC,PSA,64,11,SUPERSCRIPTION,יִשְׂמַ֬ח צַדִּ֣יק בַּ֭יהוָה וְחָ֣סָה ב֑וֹ וְ֝יִתְהַֽלְל֗וּ כָּל־ יִשְׁרֵי־ לֵֽב,True
2026-05-17T16:50:26.993272,WLC,PSA,65,14,SUPERSCRIPTION,לָבְשׁ֬וּ כָרִ֨ים ׀ הַצֹּ֗אן וַעֲמָקִ֥ים יַֽעַטְפוּ־ בָ֑ר יִ֝תְרוֹעֲע֗וּ אַף־ יָ,True
2026-05-17T16:50:26.993382,WLC,PSA,67,8,SUPERSCRIPTION,יְבָרְכֵ֥נוּ אֱלֹהִ֑ים וְיִֽירְא֥וּ אֹ֝ת֗וֹ כָּל־ אַפְסֵי־ אָֽרֶץ׃,True
2026-05-17T16:50:26.993489,WLC,PSA,68,36,SUPERSCRIPTION,נ֤וֹרָ֥א אֱלֹהִ֗ים מִֽמִּקְדָּ֫שֶׁ֥יךָ אֵ֤ל יִשְׂרָאֵ֗ל ה֤וּא נֹתֵ֨ן ׀ עֹ֖ז וְתַ,True
2026-05-17T16:50:26.993595,WLC,PSA,69,37,SUPERSCRIPTION,וְזֶ֣רַע עֲ֭בָדָיו יִנְחָל֑וּהָ וְאֹהֲבֵ֥י שְׁ֝מ֗וֹ יִשְׁכְּנוּ־ בָֽהּ׃,True
2026-05-17T16:50:26.993699,WLC,PSA,70,6,SUPERSCRIPTION,וַאֲנִ֤י ׀ עָנִ֣י וְאֶבְיוֹן֮ אֱלֹהִ֢ים חֽוּשָׁ֫ה־ לִּ֥י עֶזְרִ֣י וּמְפַלְטִ֣י א,True
2026-05-17T16:50:26.993802,WLC,PSA,75,11,SUPERSCRIPTION,וְכָל־ קַרְנֵ֣י רְשָׁעִ֣ים אֲגַדֵּ֑עַ תְּ֝רוֹמַ֗מְנָה קַֽרְנ֥וֹת צַדִּֽ֥,True
2026-05-17T16:50:26.993923,WLC,PSA,76,13,SUPERSCRIPTION,יִ֭בְצֹר ר֣וּחַ נְגִידִ֑ים נ֝וֹרָ֗א לְמַלְכֵי־ אָֽרֶץ׃,True
2026-05-17T16:50:26.994030,WLC,PSA,77,21,SUPERSCRIPTION,נָחִ֣יתָ כַצֹּ֣אן עַמֶּ֑ךָ בְּֽיַד־ מֹשֶׁ֥ה וְאַהֲרֹֽן׃,True
2026-05-17T16:50:26.994135,WLC,PSA,80,20,SUPERSCRIPTION,יְה֘וָ֤ה אֱלֹהִ֣ים צְבָא֣וֹת הֲשִׁיבֵ֑נוּ הָאֵ֥ר פָּ֝נֶ֗יךָ וְנִוָּשֵֽׁעָה׃,True
2026-05-17T16:50:26.994237,WLC,PSA,81,17,SUPERSCRIPTION,וֽ͏ַ֭יַּאֲכִילֵהוּ מֵחֵ֣לֶב חִטָּ֑ה וּ֝מִצּ֗וּר דְּבַ֣שׁ אַשְׂבִּיעֶֽךָ׃,True
2026-05-17T16:50:26.994383,WLC,PSA,83,19,SUPERSCRIPTION,וְֽיֵדְע֗וּ כִּֽי־ אַתָּ֬ה שִׁמְךָ֣ יְהוָ֣ה לְבַדֶּ֑ךָ עֶ֝לְי֗וֹן עַל־ כָּל־ הָא,True
2026-05-17T16:50:26.994484,WLC,PSA,84,13,SUPERSCRIPTION,יְהוָ֥ה צְבָא֑וֹת אַֽשְׁרֵ֥י אָ֝דָ֗ם בֹּטֵ֥חַ בָּֽךְ׃,True
2026-05-17T16:50:26.994602,WLC,PSA,85,14,SUPERSCRIPTION,צֶ֭דֶק לְפָנָ֣יו יְהַלֵּ֑ךְ וְיָשֵׂ֖ם לְדֶ֣רֶךְ פְּעָמָֽיו׃,True
2026-05-17T16:50:26.994723,WLC,PSA,88,19,SUPERSCRIPTION,הִרְחַ֣קְתָּ מִ֭מֶּנִּי אֹהֵ֣ב וָרֵ֑עַ מְֽיֻדָּעַ֥י מַחְשָֽׁךְ׃,True
2026-05-17T16:50:26.994853,WLC,PSA,89,53,SUPERSCRIPTION,בָּר֖וּךְ יְהוָ֥ה לְ֝עוֹלָ֗ם אָ֘מֵ֥ן ׀ וְאָמֵֽן׃,True
2026-05-17T16:50:26.994978,WLC,PSA,92,16,SUPERSCRIPTION,לְ֭הַגִּיד כִּֽי־ יָשָׁ֣ר יְהוָ֑ה צ֝וּרִ֗י וְֽלֹא־ בּֽוֹ׃,True
2026-05-17T16:50:26.995080,WLC,PSA,102,29,SUPERSCRIPTION,בְּנֵֽי־ עֲבָדֶ֥יךָ יִשְׁכּ֑וֹנוּ וְ֝זַרְעָ֗ם לְפָנֶ֥יךָ יִכּֽוֹן׃,True
2026-05-17T16:50:26.995199,WLC,PSA,108,14,SUPERSCRIPTION,בֵּֽאלֹהִ֥ים נַעֲשֶׂה־ חָ֑יִל וְ֝ה֗וּא יָב֥וּס צָרֵֽינוּ׃,True
2026-05-17T16:50:26.995345,WLC,PSA,140,14,SUPERSCRIPTION,אַ֣ךְ צַ֭דִּיקִים יוֹד֣וּ לִשְׁמֶ֑ךָ יֵשְׁב֥וּ יְ֝שָׁרִ֗ים אֶת־ פָּנֶֽיךָ׃,True
2026-05-17T16:50:26.995446,WLC,PSA,142,8,SUPERSCRIPTION,ה֘וֹצִ֤יאָה מִמַּסְגֵּ֨ר ׀ נַפְשִׁי֮ לְהוֹד֢וֹת אֶת־ שְׁ֫מֶ֥ךָ בִּ֭י יַכְתִּ֣רוּ,True
2026-05-17T16:50:26.995572,WLC,SNG,7,14,CHAPTER_BOUNDARY,הַֽדּוּדָאִ֣ים נָֽתְנוּ־ רֵ֗יחַ וְעַל־ פְּתָחֵ֙ינוּ֙ כָּל־ מְגָדִ֔ים חֲדָשִׁ֖ים ,True
2026-05-17T16:50:26.995679,WLC,ZEC,2,14,CHAPTER_BOUNDARY,רָנִּ֥י וְשִׂמְחִ֖י בַּת־ צִיּ֑וֹן כִּ֧י הִנְנִי־ בָ֛א וְשָׁכַנְתִּ֥י בְתוֹכֵ֖ךְ,True
